strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,peaks,type,process,index
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,0.0,1.0,510.0,42,lumen,5_otsuOffset,0
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,25.23,3.313479623824456,6757.5,64,lumen,5_otsuOffset,1
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,0.0,2.0,637.5,69,lumen,5_otsuOffset,2
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,21.95,4.576470588235296,7650.0,86,lumen,5_otsuOffset,3
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,0.0,1.0,510.0,94,lumen,5_otsuOffset,4
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,22.06,5.21875,7650.0,107,lumen,5_otsuOffset,5
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,0.0,2.0,510.0,115,lumen,5_otsuOffset,6
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,10.83,4.258064516129025,5865.0,128,lumen,5_otsuOffset,7
0,output\processed_images\5_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.7953216374269,9,6.34,0.75,8287.5,130,lumen,5_otsuOffset,8
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,14.77,4.1875,5992.5,20,lumen,5_otsuOffset,0
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,0.0,4.7500000000000036,1402.5,30,lumen,5_otsuOffset,1
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,22.06,7.336206896551722,7650.0,40,lumen,5_otsuOffset,2
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,21.09,7.034722222222221,7650.0,61,lumen,5_otsuOffset,3
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,4.54,0.5499999999999972,2422.5,76,lumen,5_otsuOffset,4
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,10.27,9.787499999999994,7650.0,84,lumen,5_otsuOffset,5
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,2.17,0.78125,9307.5,88,lumen,5_otsuOffset,6
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,5.5,0.558823529411768,6630.0,90,lumen,5_otsuOffset,7
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,3.07,1.7999999999999972,2167.5,96,lumen,5_otsuOffset,8
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,2.04,0.6111111111111143,5865.0,99,lumen,5_otsuOffset,9
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,15.28,6.634615384615387,7650.0,105,lumen,5_otsuOffset,10
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,4.75,1.0,2167.5,119,lumen,5_otsuOffset,11
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,10.35,4.041666666666671,7650.0,124,lumen,5_otsuOffset,12
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,4.1,2.0,2677.5,132,lumen,5_otsuOffset,13
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,21.01,6.363636363636374,7650.0,145,lumen,5_otsuOffset,14
1,output\processed_images\5_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.06926406926405,16,15.32,5.246031746031747,7395.0,165,lumen,5_otsuOffset,15
10,output\processed_images\5_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,87.05555555555556,8,10.91,4.213043478260865,7650.0,39,lumen,5_otsuOffset,0
10,output\processed_images\5_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,87.05555555555556,8,4.89,0.7916666666666643,2167.5,45,lumen,5_otsuOffset,1
10,output\processed_images\5_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,87.05555555555556,8,13.03,4.125,7650.0,58,lumen,5_otsuOffset,2
10,output\processed_images\5_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,87.05555555555556,8,6.61,0.5833333333333357,1402.5,62,lumen,5_otsuOffset,3
10,output\processed_images\5_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,87.05555555555556,8,23.43,6.767263427109967,7650.0,79,lumen,5_otsuOffset,4
10,output\processed_images\5_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,87.05555555555556,8,0.0,2.875,637.5,90,lumen,5_otsuOffset,5
10,output\processed_images\5_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,87.05555555555556,8,14.71,3.848214285714292,4080.0,100,lumen,5_otsuOffset,6
10,output\processed_images\5_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,87.05555555555556,8,8.86,1.5357142857142918,12877.5,113,lumen,5_otsuOffset,7
11,output\processed_images\5_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.18333333333332,6,6.81,4.977777777777781,5227.5,41,lumen,5_otsuOffset,0
11,output\processed_images\5_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.18333333333332,6,9.05,0.6199999999999974,8925.0,43,lumen,5_otsuOffset,1
11,output\processed_images\5_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.18333333333332,6,21.21,5.522222222222226,7650.0,61,lumen,5_otsuOffset,2
11,output\processed_images\5_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.18333333333332,6,20.57,5.000672043010752,7012.5,82,lumen,5_otsuOffset,3
11,output\processed_images\5_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.18333333333332,6,7.0,0.8888888888888857,6502.5,99,lumen,5_otsuOffset,4
11,output\processed_images\5_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.18333333333332,6,9.0,7.955882352941174,4590.0,104,lumen,5_otsuOffset,5
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,16.29,5.659468438538205,7650.0,25,lumen,5_otsuOffset,0
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,0.0,1.1923076923076934,2295.0,36,lumen,5_otsuOffset,1
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,21.11,6.071969696969703,7650.0,47,lumen,5_otsuOffset,2
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,0.0,1.875,637.5,57,lumen,5_otsuOffset,3
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,19.14,4.71875,7650.0,68,lumen,5_otsuOffset,4
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,0.0,2.6274509803921546,3060.0,78,lumen,5_otsuOffset,5
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,13.97,6.0391304347826065,7650.0,86,lumen,5_otsuOffset,6
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,5.16,0.6785714285714306,2932.5,92,lumen,5_otsuOffset,7
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,18.75,5.555555555555557,7650.0,105,lumen,5_otsuOffset,8
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,0.0,4.803921568627445,2295.0,114,lumen,5_otsuOffset,9
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,22.34,8.95112414467252,7650.0,125,lumen,5_otsuOffset,10
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,0.0,3.8000000000000114,892.5,137,lumen,5_otsuOffset,11
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,17.44,4.074660633484143,6630.0,145,lumen,5_otsuOffset,12
12,output\processed_images\5_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,155.50595238095238,14,15.36,5.896923076923059,7650.0,163,lumen,5_otsuOffset,13
14,output\processed_images\5_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,71.49728260869566,5,7.44,1.6551724137931032,10582.5,29,lumen,5_otsuOffset,0
14,output\processed_images\5_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,71.49728260869566,5,27.12,6.7251131221719405,5737.5,41,lumen,5_otsuOffset,1
14,output\processed_images\5_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,71.49728260869566,5,0.0,2.8333333333333357,1785.0,61,lumen,5_otsuOffset,2
14,output\processed_images\5_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,71.49728260869566,5,27.71,3.7053763440860195,5227.5,80,lumen,5_otsuOffset,3
14,output\processed_images\5_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,71.49728260869566,5,4.79,0.5999999999999943,1147.5,93,lumen,5_otsuOffset,4
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,14.89,3.6875,7267.5,26,lumen,5_otsuOffset,0
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,3.5,1275.0,35,lumen,5_otsuOffset,1
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,20.95,6.854166666666664,7650.0,45,lumen,5_otsuOffset,2
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,1.0,510.0,55,lumen,5_otsuOffset,3
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,18.28,4.962500000000006,6247.5,64,lumen,5_otsuOffset,4
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,1.0,382.5,71,lumen,5_otsuOffset,5
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,16.81,6.939024390243901,7650.0,84,lumen,5_otsuOffset,6
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,6.57,3.547008547008545,4462.5,93,lumen,5_otsuOffset,7
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,19.06,8.75,7650.0,102,lumen,5_otsuOffset,8
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,4.0,382.5,113,lumen,5_otsuOffset,9
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,19.12,5.644021739130437,7650.0,125,lumen,5_otsuOffset,10
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,1.0,1020.0,134,lumen,5_otsuOffset,11
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,19.33,5.566666666666663,7650.0,143,lumen,5_otsuOffset,12
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,2.5,1275.0,157,lumen,5_otsuOffset,13
15,output\processed_images\5_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,14.69,4.017316017316034,7650.0,164,lumen,5_otsuOffset,14
16,output\processed_images\5_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,44.02727272727273,3,16.29,3.5278637770897845,6375.0,34,lumen,5_otsuOffset,0
16,output\processed_images\5_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,44.02727272727273,3,15.12,3.0809595202398796,5100.0,52,lumen,5_otsuOffset,1
16,output\processed_images\5_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,44.02727272727273,3,6.86,0.6315789473684248,11347.5,65,lumen,5_otsuOffset,2
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,0.0,1.5999999999999943,1020.0,34,lumen,5_otsuOffset,0
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,0.0,1.1388888888888857,2932.5,39,lumen,5_otsuOffset,1
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,0.0,2.3506493506493484,3442.5,42,lumen,5_otsuOffset,2
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,17.13,5.25,6630.0,58,lumen,5_otsuOffset,3
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,9.67,1.2857142857142847,8032.5,62,lumen,5_otsuOffset,4
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,0.0,2.0,510.0,71,lumen,5_otsuOffset,5
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,25.77,10.32142857142857,7650.0,82,lumen,5_otsuOffset,6
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,20.05,4.47545219638242,7650.0,107,lumen,5_otsuOffset,7
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,21.8,7.666666666666671,6885.0,127,lumen,5_otsuOffset,8
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,0.0,1.0,382.5,134,lumen,5_otsuOffset,9
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,0.0,1.0,382.5,136,lumen,5_otsuOffset,10
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,9.4,7.180803571428584,5227.5,146,lumen,5_otsuOffset,11
19,output\processed_images\5_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.66666666666666,13,7.44,7.180803571428584,5227.5,149,lumen,5_otsuOffset,12
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,14.51,3.4833333333333307,6630.0,29,lumen,5_otsuOffset,0
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,0.0,3.68452380952381,2167.5,40,lumen,5_otsuOffset,1
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,22.18,6.819397993311036,7650.0,49,lumen,5_otsuOffset,2
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,0.0,1.0,382.5,58,lumen,5_otsuOffset,3
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,0.0,2.857142857142854,1530.0,62,lumen,5_otsuOffset,4
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,21.91,6.511904761904759,7650.0,71,lumen,5_otsuOffset,5
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,0.0,1.75,765.0,81,lumen,5_otsuOffset,6
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,4.61,0.7777777777777715,2677.5,86,lumen,5_otsuOffset,7
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,18.99,9.683333333333323,6247.5,93,lumen,5_otsuOffset,8
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,3.08,1.8125,5992.5,107,lumen,5_otsuOffset,9
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,2.84,0.681818181818187,6885.0,110,lumen,5_otsuOffset,10
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,13.02,8.157575757575756,5737.5,115,lumen,5_otsuOffset,11
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,0.0,1.875,637.5,127,lumen,5_otsuOffset,12
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,14.98,5.285714285714278,5865.0,134,lumen,5_otsuOffset,13
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,2.44,1.0,3060.0,141,lumen,5_otsuOffset,14
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,2.29,1.5454545454545325,2677.5,143,lumen,5_otsuOffset,15
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,20.02,4.573529411764696,7650.0,155,lumen,5_otsuOffset,16
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,0.0,3.5,1275.0,165,lumen,5_otsuOffset,17
2,output\processed_images\5_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.7173913043478,19,15.36,4.6678571428571445,6757.5,174,lumen,5_otsuOffset,18
20,output\processed_images\5_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.32671957671957,4,14.94,3.3013392857142847,6247.5,46,lumen,5_otsuOffset,0
20,output\processed_images\5_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.32671957671957,4,21.82,7.75,6120.0,66,lumen,5_otsuOffset,1
20,output\processed_images\5_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.32671957671957,4,11.5,3.402476780185765,5355.0,85,lumen,5_otsuOffset,2
20,output\processed_images\5_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.32671957671957,4,5.12,0.78125,5737.5,88,lumen,5_otsuOffset,3
